"id","user_id","competition_id","stableford_score","created_at","has_snake","has_camel","is_paid"
363,"cb0d5d7f-2c36-4ca5-bf49-7bbcfef0fbce","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",16,"2025-07-15T12:36:31.992011+00:00",true,false,false
364,"d4705a1b-ddce-47da-b0a6-2a0428db5ff8","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",16,"2025-07-15T12:36:31.992011+00:00",false,false,false
365,"b3bb69ab-b1e9-43a8-ae8c-18a872150411","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",16,"2025-07-15T12:36:31.992011+00:00",true,true,false
366,"c4605e79-83e1-4641-ad9f-d40d3871a521","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",15,"2025-07-15T12:36:31.992011+00:00",false,false,false
367,"b9477000-cf1d-4395-bb5e-59cc972d8430","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",15,"2025-07-15T12:36:31.992011+00:00",false,false,false
368,"56a49bee-b1d4-420f-8f71-176684ec9ff3","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",14,"2025-07-15T12:36:31.992011+00:00",true,true,false
369,"33f57864-26d5-4c1f-bf0b-0638b775a1dd","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",14,"2025-07-15T12:36:31.992011+00:00",false,false,false
370,"189490f0-4925-44f4-99c3-1cdfde41ed64","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",14,"2025-07-15T12:36:31.992011+00:00",true,false,false
371,"68d5555a-ce73-4bc3-9582-16d646e0923f","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",14,"2025-07-15T12:36:31.992011+00:00",true,false,false
372,"86d35e72-52ca-46cd-850d-8702f99f5e7c","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",12,"2025-07-15T12:36:31.992011+00:00",false,false,false
373,"309894c8-c0da-4039-9516-7cefb12c9776","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",12,"2025-07-15T12:36:31.992011+00:00",true,true,false
374,"e4fc6c68-514a-471b-b33f-ae75afc36837","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",12,"2025-07-15T12:36:31.992011+00:00",false,false,false
375,"3c810f61-259c-4b29-b85e-df895be03c23","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",12,"2025-07-15T12:36:31.992011+00:00",false,true,false
376,"bc178271-634a-43db-8880-60ba66277b36","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",12,"2025-07-15T12:36:31.992011+00:00",false,false,false
377,"238fffe0-c89c-4045-a610-077bb06d3ce9","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",11,"2025-07-15T12:36:31.992011+00:00",false,true,false
378,"59f9a833-9d6b-406e-90e0-da128337d73e","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",10,"2025-07-15T12:36:31.992011+00:00",false,false,false
379,"97dec38c-6c33-4579-a0a9-b47e8ccc8e19","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",9,"2025-07-15T12:36:31.992011+00:00",false,false,false
380,"b40f152c-a482-447f-ac03-3857fe2cae90","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",8,"2025-07-15T12:36:31.992011+00:00",false,false,false
381,"102fd780-cb0d-4c90-84c3-7776b67d5df5","026fc8fa-bdb6-483f-8b68-78f4e8f8f59e",7,"2025-07-15T12:36:31.992011+00:00",false,true,false
382,"b6f2ce70-b0a1-480f-9e31-20b8359c3ad3","332964fe-7ae1-4518-95a9-79fe0a14a48a",24,"2025-07-15T12:38:26.20287+00:00",false,false,false
383,"0ab9c3c7-0c90-4c77-b669-300358534f18","332964fe-7ae1-4518-95a9-79fe0a14a48a",23,"2025-07-15T12:38:26.20287+00:00",false,false,false
384,"68d5555a-ce73-4bc3-9582-16d646e0923f","332964fe-7ae1-4518-95a9-79fe0a14a48a",22,"2025-07-15T12:38:26.20287+00:00",false,false,false
385,"3e4f8715-38d2-4163-aa94-173c73b8f656","332964fe-7ae1-4518-95a9-79fe0a14a48a",20,"2025-07-15T12:38:26.20287+00:00",false,true,false
386,"b3bb69ab-b1e9-43a8-ae8c-18a872150411","332964fe-7ae1-4518-95a9-79fe0a14a48a",20,"2025-07-15T12:38:26.20287+00:00",true,false,false
387,"309894c8-c0da-4039-9516-7cefb12c9776","332964fe-7ae1-4518-95a9-79fe0a14a48a",19,"2025-07-15T12:38:26.20287+00:00",true,false,false
388,"9f74607a-b13a-492b-8ec7-a65d031f2a7d","332964fe-7ae1-4518-95a9-79fe0a14a48a",19,"2025-07-15T12:38:26.20287+00:00",false,false,false
389,"0a4877b4-6b71-4ece-b851-77a277c609ea","332964fe-7ae1-4518-95a9-79fe0a14a48a",19,"2025-07-15T12:38:26.20287+00:00",false,false,false
390,"d4705a1b-ddce-47da-b0a6-2a0428db5ff8","332964fe-7ae1-4518-95a9-79fe0a14a48a",19,"2025-07-15T12:38:26.20287+00:00",false,false,false
391,"95c236e4-720c-4579-9ee6-2c4c71da5ccf","332964fe-7ae1-4518-95a9-79fe0a14a48a",19,"2025-07-15T12:38:26.20287+00:00",false,false,false
392,"62894c50-8139-4e22-a8c5-53518b69ccd9","332964fe-7ae1-4518-95a9-79fe0a14a48a",18,"2025-07-15T12:38:26.20287+00:00",false,false,false
394,"cb0d5d7f-2c36-4ca5-bf49-7bbcfef0fbce","332964fe-7ae1-4518-95a9-79fe0a14a48a",17,"2025-07-15T12:38:26.20287+00:00",false,true,false
395,"c4605e79-83e1-4641-ad9f-d40d3871a521","332964fe-7ae1-4518-95a9-79fe0a14a48a",17,"2025-07-15T12:38:26.20287+00:00",false,true,false
396,"238fffe0-c89c-4045-a610-077bb06d3ce9","332964fe-7ae1-4518-95a9-79fe0a14a48a",17,"2025-07-15T12:38:26.20287+00:00",true,false,false
397,"3c810f61-259c-4b29-b85e-df895be03c23","332964fe-7ae1-4518-95a9-79fe0a14a48a",16,"2025-07-15T12:38:26.20287+00:00",false,false,false
398,"94437571-2e53-4396-8df9-da797d06ec5a","332964fe-7ae1-4518-95a9-79fe0a14a48a",16,"2025-07-15T12:38:26.20287+00:00",false,false,false
399,"7ebaae0c-361b-4ea2-8133-b4c64d4d9d0f","332964fe-7ae1-4518-95a9-79fe0a14a48a",16,"2025-07-15T12:38:26.20287+00:00",false,false,false
400,"97dec38c-6c33-4579-a0a9-b47e8ccc8e19","332964fe-7ae1-4518-95a9-79fe0a14a48a",15,"2025-07-15T12:38:26.20287+00:00",false,false,false
401,"e4fc6c68-514a-471b-b33f-ae75afc36837","332964fe-7ae1-4518-95a9-79fe0a14a48a",15,"2025-07-15T12:38:26.20287+00:00",false,false,false
402,"189490f0-4925-44f4-99c3-1cdfde41ed64","332964fe-7ae1-4518-95a9-79fe0a14a48a",15,"2025-07-15T12:38:26.20287+00:00",false,false,false
403,"34cb0125-3a8d-414c-9817-cc35f92ae9a4","332964fe-7ae1-4518-95a9-79fe0a14a48a",15,"2025-07-15T12:38:26.20287+00:00",false,false,false
404,"a825e186-7393-4b7d-a62c-aa2aab9e8547","332964fe-7ae1-4518-95a9-79fe0a14a48a",15,"2025-07-15T12:38:26.20287+00:00",false,false,false
405,"484e75b6-47dd-4a18-a3d8-f131988ad61f","332964fe-7ae1-4518-95a9-79fe0a14a48a",15,"2025-07-15T12:38:26.20287+00:00",false,false,false
406,"8532ae37-4d5e-4c2f-a80a-729d51ad2e9e","332964fe-7ae1-4518-95a9-79fe0a14a48a",14,"2025-07-15T12:38:26.20287+00:00",false,false,false
407,"7e323e7b-88c6-4775-8e13-4824573c1c43","332964fe-7ae1-4518-95a9-79fe0a14a48a",14,"2025-07-15T12:38:26.20287+00:00",true,false,false
408,"102fd780-cb0d-4c90-84c3-7776b67d5df5","332964fe-7ae1-4518-95a9-79fe0a14a48a",14,"2025-07-15T12:38:26.20287+00:00",false,false,false
409,"b9477000-cf1d-4395-bb5e-59cc972d8430","332964fe-7ae1-4518-95a9-79fe0a14a48a",14,"2025-07-15T12:38:26.20287+00:00",false,true,false
410,"59f9a833-9d6b-406e-90e0-da128337d73e","332964fe-7ae1-4518-95a9-79fe0a14a48a",12,"2025-07-15T12:38:26.20287+00:00",false,true,false
411,"40033297-762f-44eb-a7b5-e6cbe3e8b737","332964fe-7ae1-4518-95a9-79fe0a14a48a",12,"2025-07-15T12:38:26.20287+00:00",false,false,false
412,"695e55f0-9ec8-428c-a7fc-204a71ebc2be","332964fe-7ae1-4518-95a9-79fe0a14a48a",11,"2025-07-15T12:38:26.20287+00:00",true,false,false
413,"38f186b2-b4fd-4ee3-8ee2-9a505ad593ae","332964fe-7ae1-4518-95a9-79fe0a14a48a",11,"2025-07-15T12:38:26.20287+00:00",false,false,false
414,"75eb9b2e-8c14-4712-a1bf-fc5862d6500e","332964fe-7ae1-4518-95a9-79fe0a14a48a",11,"2025-07-15T12:38:26.20287+00:00",true,false,false
415,"b40f152c-a482-447f-ac03-3857fe2cae90","332964fe-7ae1-4518-95a9-79fe0a14a48a",10,"2025-07-15T12:38:26.20287+00:00",false,true,false
416,"4ce8b9dd-3a1b-4879-af15-487d557055a3","332964fe-7ae1-4518-95a9-79fe0a14a48a",9,"2025-07-15T12:38:26.20287+00:00",true,false,false
417,"6910dacb-d2e4-4ddf-9c4a-e7b8943b58e9","332964fe-7ae1-4518-95a9-79fe0a14a48a",6,"2025-07-15T12:38:26.20287+00:00",false,true,false
418,"9f74607a-b13a-492b-8ec7-a65d031f2a7d","d446a9bf-ad79-4828-ba93-6292b100ada1",23,"2025-07-15T12:39:50.475912+00:00",false,true,false
419,"75eb9b2e-8c14-4712-a1bf-fc5862d6500e","d446a9bf-ad79-4828-ba93-6292b100ada1",22,"2025-07-15T12:39:50.475912+00:00",false,false,false
420,"cb0d5d7f-2c36-4ca5-bf49-7bbcfef0fbce","d446a9bf-ad79-4828-ba93-6292b100ada1",21,"2025-07-15T12:39:50.475912+00:00",false,false,false
421,"0ab9c3c7-0c90-4c77-b669-300358534f18","d446a9bf-ad79-4828-ba93-6292b100ada1",21,"2025-07-15T12:39:50.475912+00:00",true,false,false
422,"3e4f8715-38d2-4163-aa94-173c73b8f656","d446a9bf-ad79-4828-ba93-6292b100ada1",21,"2025-07-15T12:39:50.475912+00:00",false,false,false
423,"8b5d4777-6854-4f91-9b00-872e22d3b85a","d446a9bf-ad79-4828-ba93-6292b100ada1",20,"2025-07-15T12:39:50.475912+00:00",false,false,false
424,"c4605e79-83e1-4641-ad9f-d40d3871a521","d446a9bf-ad79-4828-ba93-6292b100ada1",20,"2025-07-15T12:39:50.475912+00:00",true,true,false
425,"d4705a1b-ddce-47da-b0a6-2a0428db5ff8","d446a9bf-ad79-4828-ba93-6292b100ada1",20,"2025-07-15T12:39:50.475912+00:00",false,true,false
426,"b3bb69ab-b1e9-43a8-ae8c-18a872150411","d446a9bf-ad79-4828-ba93-6292b100ada1",20,"2025-07-15T12:39:50.475912+00:00",false,false,false
